video,label
dataset_root/hmdb51/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2.mp4,215
dataset_root/hmdb51/stand/Crash_stand_f_cm_np1_le_med_15.mp4,208
dataset_root/hmdb51/golf/Charles_Barkley_Golfing_golf_f_cm_np1_fr_med_0.mp4,207
dataset_root/hmdb51/pour/Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_1.mp4,195
dataset_root/hmdb51/somersault/Gymnastics__-_How_to_Perform_a_Somersault_somersault_f_cm_np1_le_med_0.mp4,179
dataset_root/hmdb51/climb/Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_2.mp4,194
dataset_root/hmdb51/wave/Maddin_winkt_wave_h_cm_np1_fr_med_1.mp4,210
dataset_root/hmdb51/somersault/Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_somersault_f_cm_np1_le_bad_0.mp4,179
dataset_root/hmdb51/kiss/Hangingbyamomentfavoritekisses_kiss_h_cm_np2_le_goo_0.mp4,204
dataset_root/hmdb51/climb/TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.mp4,194
dataset_root/hmdb51/shake_hands/Inter-forum_futsal_tournament__prize_giving_ceremony_shake_hands_u_cm_np2_le_med_2.mp4,192
dataset_root/hmdb51/turn/likebeckam_turn_f_cm_np1_ba_med_41.mp4,191
dataset_root/hmdb51/walk/happy_go_lovely_walk_f_nm_np1_fr_med_15.mp4,181
dataset_root/hmdb51/catch/Finding_Forrester_3_catch_u_cm_np1_fr_goo_11.mp4,176
dataset_root/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_3.mp4,178
dataset_root/hmdb51/walk/BIG_FISH_walk_f_nm_np1_fr_med_2.mp4,181
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_u_nm_np1_fr_bad_45.mp4,187
dataset_root/hmdb51/climb/megan_roof_climbing_climb_f_cm_np1_ri_goo_0.mp4,194
dataset_root/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.mp4,215
dataset_root/hmdb51/jump/IamLegend_jump_f_cm_np1_ba_bad_12.mp4,188
dataset_root/hmdb51/punch/Glory_punch_u_cm_np1_fr_bad_43.mp4,223
dataset_root/hmdb51/turn/LivefreeorDieHard_turn_u_cm_np1_le_goo_2.mp4,191
dataset_root/hmdb51/laugh/American_History_X_laugh_h_nm_np1_fr_med_14.mp4,215
dataset_root/hmdb51/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1.mp4,216
dataset_root/hmdb51/turn/TheBigBangS01E02TheBigBranHypothesis_turn_u_nm_np1_ri_med_2.mp4,191
dataset_root/hmdb51/talk/Italian_Job_3_talk_h_nm_np1_ri_med_0.mp4,202
dataset_root/hmdb51/brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_ba_med_3.mp4,216
dataset_root/hmdb51/fencing/Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_4.mp4,177
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_12.mp4,175
dataset_root/hmdb51/kiss/Best_kisses_kiss_h_cm_np2_le_goo_10.mp4,204
dataset_root/hmdb51/sword/2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_fr_bad_2.mp4,221
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_cm_np1_fr_goo_34.mp4,193
dataset_root/hmdb51/run/AmericanGangster_run_u_nm_np1_ba_med_66.mp4,212
dataset_root/hmdb51/draw_sword/Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_ri_med_3.mp4,183
dataset_root/hmdb51/kick/kick__bruce_lee_v_s_japanese_kick_f_cm_np1_ri_bad_6.mp4,185
dataset_root/hmdb51/draw_sword/Tenshin_Ryu_Aikido_draw_sword_f_nm_np1_ri_med_0.mp4,183
dataset_root/hmdb51/pullup/30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_0.mp4,184
dataset_root/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_ba_bad_23.mp4,218
dataset_root/hmdb51/turn/Veoh_Alpha_Dog_2_turn_u_nm_np1_ri_med_20.mp4,191
dataset_root/hmdb51/shoot_bow/Fellowship_5_shoot_bow_h_nm_np1_fr_goo_3.mp4,189
dataset_root/hmdb51/climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_1.mp4,194
dataset_root/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_3.mp4,178
dataset_root/hmdb51/throw/Fellowship_3_throw_u_nm_np1_fr_bad_4.mp4,199
dataset_root/hmdb51/talk/Prelinger_FamilyLi1949_talk_h_nm_np1_fr_goo_24.mp4,202
dataset_root/hmdb51/laugh/American_History_X_laugh_h_nm_np1_fr_goo_44.mp4,215
dataset_root/hmdb51/golf/Sergio_Garcia_at_Palacio_Estril_Golf_School_-_Portugal_golf_f_cm_np1_fr_bad_0.mp4,207
dataset_root/hmdb51/jump/Veoh_Alpha_Dog_1_jump_f_cm_np1_ri_bad_28.mp4,188
dataset_root/hmdb51/dive/GoalKeeper_Training_2_dive_f_cm_np1_le_bad_12.mp4,200
dataset_root/hmdb51/ride_horse/ALeapToFreedom_ride_horse_f_cm_np1_le_med_2.mp4,203
dataset_root/hmdb51/turn/OldSchool_turn_f_nm_np1_fr_med_22.mp4,191
dataset_root/hmdb51/throw/Compilationknifethrowing_throw_u_nm_np1_ba_med_14.mp4,199
dataset_root/hmdb51/stand/IamLegend_stand_f_cm_np1_ri_med_23.mp4,208
dataset_root/hmdb51/turn/NOVA_ELEGANTUNIVERSE2_turn_f_nm_np1_ba_med_1.mp4,191
dataset_root/hmdb51/sword_exercise/Eishin-Ryu_Iaido_sword_exercise_f_cm_np1_fr_bad_11.mp4,180
dataset_root/hmdb51/climb_stairs/Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_0.mp4,201
dataset_root/hmdb51/stand/SweeneyTodd_stand_f_cm_np1_le_med_10.mp4,208
dataset_root/hmdb51/jump/Two_Towers_6_jump_f_nm_np1_le_bad_8.mp4,188
dataset_root/hmdb51/flic_flac/Turnen_Training_flick_flack_salto_gymnastics_backhandspring_backtuck_flic_flac_f_cm_np1_ri_bad_1.mp4,224
dataset_root/hmdb51/drink/SocialSeminarBunny_drink_h_nm_np1_le_med_0.mp4,213
dataset_root/hmdb51/pullup/30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_1.mp4,184
dataset_root/hmdb51/fall_floor/The_Matrix_Revolutions_6_fall_floor_u_cm_np1_fr_bad_2.mp4,218
dataset_root/hmdb51/hug/Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_ba_med_6.mp4,222
dataset_root/hmdb51/climb_stairs/Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.mp4,201
dataset_root/hmdb51/draw_sword/Nakayama_Aikido_Iaido_Part_3_draw_sword_f_cm_np1_le_med_0.mp4,183
dataset_root/hmdb51/pullup/35_pull_ups_pullup_f_nm_np1_fr_goo_0.mp4,184
dataset_root/hmdb51/wave/_I_ll_Just_Wave_My_Hand__sung_by_Cornerstone_Male_Choir_wave_u_cm_np1_fr_med_0.mp4,210
dataset_root/hmdb51/turn/TheBoondockSaints_turn_u_nm_np1_ba_med_13.mp4,191
dataset_root/hmdb51/jump/Goalkeeper_Felix_Schwake_jump_f_cm_np1_le_bad_6.mp4,188
dataset_root/hmdb51/kiss/5GreatHollywoodKisses_kiss_u_nm_np2_ri_goo_2.mp4,204
dataset_root/hmdb51/walk/likebeckam_walk_f_nm_np1_ba_med_32.mp4,181
dataset_root/hmdb51/cartwheel/Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_4.mp4,214
dataset_root/hmdb51/kiss/Best_Kisses_in_TV_Movies_1_3_kiss_u_nm_np2_le_goo_5.mp4,204
dataset_root/hmdb51/cartwheel/Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4.mp4,214
dataset_root/hmdb51/throw/ScottKazmir_throw_f_cm_np1_fr_med_0.mp4,199
dataset_root/hmdb51/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_4.mp4,200
dataset_root/hmdb51/chew/Mr__Bubblegum_chew_h_nm_np1_fr_med_1.mp4,205
dataset_root/hmdb51/fall_floor/TheBoondockSaints_fall_floor_f_nm_np2_ba_bad_66.mp4,218
dataset_root/hmdb51/drink/EVOLUTION_drink_u_cm_np1_fr_goo_11.mp4,213
dataset_root/hmdb51/sit/BIG_FISH_sit_f_nm_np1_fr_med_17.mp4,182
dataset_root/hmdb51/drink/EasternPromises_drink_u_nm_np1_ri_goo_0.mp4,213
dataset_root/hmdb51/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ri_med_1.mp4,175
dataset_root/hmdb51/chew/Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/sword/Takeda_Ryu_Iaido_sword_f_nm_np2_le_med_0.mp4,221
dataset_root/hmdb51/shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_0.mp4,175
dataset_root/hmdb51/fencing/The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_le_med_2.mp4,177
dataset_root/hmdb51/hug/Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_18.mp4,222
dataset_root/hmdb51/catch/Faith_Rewarded_catch_f_cm_np1_fr_med_10.mp4,176
dataset_root/hmdb51/sword/Black_Knight_sword_f_cm_np2_fr_goo_3.mp4,221
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_8.mp4,175
dataset_root/hmdb51/climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_0.mp4,194
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_cm_np1_fr_bad_5.mp4,193
dataset_root/hmdb51/wave/American_History_X_wave_u_nm_np1_fr_med_16.mp4,210
dataset_root/hmdb51/throw/amazingballthrowingtricks_throw_f_cm_np1_fr_med_6.mp4,199
dataset_root/hmdb51/brush_hair/Brushing_my_waist_lenth_hair_brush_hair_u_nm_np1_ba_goo_2.mp4,216
dataset_root/hmdb51/shake_hands/Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_le_med_3.mp4,192
dataset_root/hmdb51/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_39.mp4,181
dataset_root/hmdb51/jump/RETURN_OF_THE_KING_jump_f_cm_np1_fr_bad_29.mp4,188
dataset_root/hmdb51/smoke/Sara_beim_Rauchen_-_Volume_3_smoke_h_cm_np1_fr_bad_1.mp4,190
dataset_root/hmdb51/handstand/Handstand_Tutorial_2_handstand_f_nm_np1_le_med_1.mp4,209
dataset_root/hmdb51/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_13.mp4,223
dataset_root/hmdb51/run/American_History_X_run_f_cm_np1_le_med_17.mp4,212
dataset_root/hmdb51/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.mp4,218
dataset_root/hmdb51/kick/THE_PROTECTOR_kick_u_cm_np1_ri_med_47.mp4,185
dataset_root/hmdb51/ride_bike/Schuodde_kann_kein_Fahrrad_fahren_ride_bike_f_cm_np1_le_med_2.mp4,178
dataset_root/hmdb51/pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_2.mp4,195
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_ba_bad_54.mp4,187
dataset_root/hmdb51/chew/cotton_candy_bubble_gum_chew_h_nm_np1_fr_med_1.mp4,205
dataset_root/hmdb51/kick_ball/The_Monk_Best_Bits_2_kick_ball_f_cm_np2_ri_med_2.mp4,186
dataset_root/hmdb51/catch/96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0.mp4,176
dataset_root/hmdb51/pullup/A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_2.mp4,184
dataset_root/hmdb51/cartwheel/Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_2.mp4,214
dataset_root/hmdb51/pick/Oceans13_pick_u_cm_np1_fr_med_2.mp4,174
dataset_root/hmdb51/kick_ball/Goal_1_&_2_kick_ball_f_cm_np3_ri_med_3.mp4,186
dataset_root/hmdb51/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_f_cm_np1_fr_med_4.mp4,180
dataset_root/hmdb51/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_0.mp4,197
dataset_root/hmdb51/hug/d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1.mp4,222
dataset_root/hmdb51/run/BLACK_HAWK_DOWN_run_f_cm_np1_le_med_21.mp4,212
dataset_root/hmdb51/dive/96_Meter_Bungy-Jump__Jauntal_03_dive_f_cm_np1_ri_bad_0.mp4,200
dataset_root/hmdb51/pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3.mp4,195
dataset_root/hmdb51/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_6.mp4,175
dataset_root/hmdb51/wave/Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_wave_u_cm_np1_fr_med_2.mp4,210
dataset_root/hmdb51/draw_sword/Ukigumo_Kata_from_Hasegawa_Eishin_Ryu_draw_sword_f_nm_np1_fr_med_2.mp4,183
dataset_root/hmdb51/chew/Kaugummiblase_1_chew_h_cm_np1_le_med_1.mp4,205
dataset_root/hmdb51/eat/Return_of_the_King_5_eat_h_nm_np1_le_goo_8.mp4,220
dataset_root/hmdb51/pushup/Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_0.mp4,196
dataset_root/hmdb51/walk/AmericanGangster_walk_f_cm_np1_le_bad_8.mp4,181
dataset_root/hmdb51/walk/Return_of_the_King_11_walk_f_cm_np2_ri_med_3.mp4,181
dataset_root/hmdb51/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_0.mp4,200
dataset_root/hmdb51/shoot_ball/Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_15.mp4,175
dataset_root/hmdb51/ride_bike/Yorki_Kassy_beim_Fahrrad_fahren_ride_bike_f_cm_np1_le_med_2.mp4,178
dataset_root/hmdb51/kiss/kiss_mix_kiss_f_cm_np2_le_med_0.mp4,204
dataset_root/hmdb51/walk/Oceans13_walk_f_cm_np1_fr_med_6.mp4,181
dataset_root/hmdb51/sit/ThePerfectScore_sit_u_nm_np1_ri_med_10.mp4,182
dataset_root/hmdb51/run/Man_Who_Cheated_Himself_512kb_run_f_cm_np1_le_bad_5.mp4,212
dataset_root/hmdb51/walk/WeddingCrashers_walk_u_nm_np1_fr_med_16.mp4,181
dataset_root/hmdb51/turn/A_Beautiful_Mind_2_turn_h_cm_np1_ri_med_5.mp4,191
dataset_root/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_med_85.mp4,218
dataset_root/hmdb51/situp/Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3.mp4,206
dataset_root/hmdb51/walk/20060723sfjffschmoozer_walk_f_cm_np2_ri_med_0.mp4,181
dataset_root/hmdb51/push/box_pushing_1_push_f_cm_np1_ba_bad_2.mp4,198
dataset_root/hmdb51/dribble/AdamandAlvonplayingbasketball1_dribble_f_nm_np1_fr_med_9.mp4,211
dataset_root/hmdb51/smoke/smoking_again_smoke_h_cm_np1_le_goo_1.mp4,190
dataset_root/hmdb51/kiss/Best_kisses_kiss_u_nm_np2_le_goo_9.mp4,204
dataset_root/hmdb51/kick_ball/Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_8_16_kick_ball_l_cm_np1_ri_med_1.mp4,186
dataset_root/hmdb51/walk/Hitch_Part_2_walk_u_cm_np1_fr_med_10.mp4,181
dataset_root/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_med_23.mp4,220
dataset_root/hmdb51/golf/Jim_Furyk_Impression_golf_f_cm_np1_ri_med_0.mp4,207
dataset_root/hmdb51/jump/prelinger_ControlY1950_jump_f_nm_np1_fr_bad_6.mp4,188
dataset_root/hmdb51/kiss/Moviekissmontage_kiss_u_cm_np2_fr_goo_5.mp4,204
dataset_root/hmdb51/walk/The_Fugitive_4_walk_f_cm_np1_ba_med_6.mp4,181
dataset_root/hmdb51/kick_ball/FOOT_2009_(REMI_GAILLARD)_kick_ball_f_cm_np1_fr_bad_0.mp4,186
dataset_root/hmdb51/pullup/Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_2.mp4,184
dataset_root/hmdb51/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_17.mp4,187
dataset_root/hmdb51/punch/THE_PROTECTOR_punch_u_cm_np1_ba_med_82.mp4,223
dataset_root/hmdb51/walk/Prelinger_ActYourA1949_walk_u_cm_np1_le_med_7.mp4,181
dataset_root/hmdb51/handstand/Uni-Koblenz_Normfreies_Turnen__WS_05_06__Pr_fung_handstand_f_cm_np1_le_bad_3.mp4,209
dataset_root/hmdb51/dive/GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_2.mp4,200
dataset_root/hmdb51/sword/AHF_longsword_against_Rapier_and_Dagger_Fight_sword_f_cm_np2_ri_bad_0.mp4,221
dataset_root/hmdb51/walk/TheLastManOnearth_walk_u_cm_np1_ri_med_54.mp4,181
dataset_root/hmdb51/handstand/Handstand_Competition_3_handstand_f_cm_np1_fr_med_0.mp4,209
dataset_root/hmdb51/push/Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ba_bad_3.mp4,198
dataset_root/hmdb51/walk/NOVA_ELEGANTUNIVERSE2_walk_f_nm_np1_ba_med_0.mp4,181
dataset_root/hmdb51/kiss/TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_cm_np2_le_goo_5.mp4,204
dataset_root/hmdb51/jump/prelinger_ControlY1950_jump_f_nm_np1_fr_bad_7.mp4,188
dataset_root/hmdb51/shake_hands/Anna_Paquin-The_Late_Show_with_David_Letterman~7_16_2009_shake_hands_f_cm_np2_le_med_0.mp4,192
dataset_root/hmdb51/turn/Veoh_Alpha_Dog_2_turn_u_nm_np1_fr_med_24.mp4,191
dataset_root/hmdb51/flic_flac/Boden_p8_flic_flac_f_cm_np1_le_med_2.mp4,224
dataset_root/hmdb51/fall_floor/American_History_X_fall_floor_f_cm_np1_le_bad_1.mp4,218
dataset_root/hmdb51/situp/How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_ba_goo_2.mp4,206
dataset_root/hmdb51/climb/Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_2.mp4,194
dataset_root/hmdb51/turn/Sixthsense_turn_f_nm_np1_ba_med_6.mp4,191
dataset_root/hmdb51/pullup/Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_2.mp4,184
dataset_root/hmdb51/throw/Faith_Rewarded_throw_u_cm_np1_ba_med_6.mp4,199
dataset_root/hmdb51/kiss/Best_Kisses_in_TV_Movies_1_3_kiss_u_nm_np2_le_goo_3.mp4,204
dataset_root/hmdb51/flic_flac/Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ri_med_3.mp4,224
dataset_root/hmdb51/smile/Return_of_the_King_1_smile_h_nm_np1_fr_goo_6.mp4,193
dataset_root/hmdb51/wave/MUSE_Wave_Goodbye_in_Wembley_wave_u_cm_np3_fr_med_1.mp4,210
dataset_root/hmdb51/kick/kick__bruce_lee_v_s_japanese_kick_u_cm_np1_ri_bad_9.mp4,185
dataset_root/hmdb51/eat/Return_of_the_King_5_eat_h_nm_np1_ri_goo_5.mp4,220
dataset_root/hmdb51/dive/50_FIRST_DATES_dive_f_cm_np1_ri_bad_35.mp4,200
dataset_root/hmdb51/kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_f_nm_np1_ba_med_7.mp4,185
dataset_root/hmdb51/walk/TheLastManOnearth_walk_f_nm_np1_fr_med_37.mp4,181
dataset_root/hmdb51/pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_1.mp4,195
dataset_root/hmdb51/dive/Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_le_bad_3.mp4,200
dataset_root/hmdb51/shoot_bow/Meshooting3_shoot_bow_u_cm_np1_fr_med_0.mp4,189
dataset_root/hmdb51/pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.mp4,195
dataset_root/hmdb51/catch/Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0.mp4,176
dataset_root/hmdb51/stand/Oceans12_stand_u_cm_np1_fr_med_13.mp4,208
dataset_root/hmdb51/shoot_ball/10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_13.mp4,175
dataset_root/hmdb51/pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_1.mp4,195
dataset_root/hmdb51/eat/MeettheParents_eat_h_nm_np1_fr_goo_3.mp4,220
dataset_root/hmdb51/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_3.mp4,200
dataset_root/hmdb51/dive/GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_1.mp4,200
dataset_root/hmdb51/shoot_bow/Hannahfront23may08_shoot_bow_u_nm_np1_fr_med_1.mp4,189
dataset_root/hmdb51/draw_sword/VERGIL_(DEVIL_MAY_CRY)_swinging_his_sword_draw_sword_f_cm_np1_fr_med_4.mp4,183
dataset_root/hmdb51/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_fr_med_4.mp4,201
dataset_root/hmdb51/walk/Man_Who_Cheated_Himself_512kb_walk_f_nm_np1_fr_bad_14.mp4,181
dataset_root/hmdb51/sword/Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_le_med_1.mp4,221
dataset_root/hmdb51/ride_horse/Return_of_the_King_3_ride_horse_f_nm_np1_fr_bad_0.mp4,203
dataset_root/hmdb51/run/20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0.mp4,212
dataset_root/hmdb51/pushup/pseudo_planche_pushups_pushup_u_nm_np1_ri_bad_2.mp4,196
dataset_root/hmdb51/jump/RushHour2_jump_h_nm_np1_ba_bad_8.mp4,188
dataset_root/hmdb51/walk/AmericanGangster_walk_f_cm_np1_fr_bad_9.mp4,181
dataset_root/hmdb51/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_7.mp4,201
dataset_root/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2.mp4,177
dataset_root/hmdb51/stand/Crash_stand_u_nm_np1_le_med_6.mp4,208
dataset_root/hmdb51/smoke/American_History_X_smoke_h_nm_np1_fr_goo_26.mp4,190
dataset_root/hmdb51/jump/KUNG_FU_HUSTLE_jump_f_nm_np1_fr_bad_46.mp4,188
dataset_root/hmdb51/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_0.mp4,215
dataset_root/hmdb51/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_9.mp4,189
dataset_root/hmdb51/pullup/20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.mp4,184
dataset_root/hmdb51/ride_bike/#437_How_To_Ride_A_Bike_ride_bike_f_cm_np1_fr_med_2.mp4,178
dataset_root/hmdb51/walk/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_med_23.mp4,181
dataset_root/hmdb51/draw_sword/San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_fr_med_4.mp4,183
dataset_root/hmdb51/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_10.mp4,223
dataset_root/hmdb51/kick_ball/Britney_Spears_-_Comercial_Pepsi_soccer_kick_ball_f_nm_np1_ba_med_0.mp4,186
dataset_root/hmdb51/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0.mp4,215
dataset_root/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_med_40.mp4,218
dataset_root/hmdb51/chew/Blowing_Bubbles!_chew_h_nm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/fencing/Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_le_bad_4.mp4,177
dataset_root/hmdb51/pour/How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1.mp4,195
dataset_root/hmdb51/pushup/Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_ri_bad_1.mp4,196
dataset_root/hmdb51/sword_exercise/Takeda_Ryu_Iaido_-_Batto_Giri_sword_exercise_f_nm_np1_le_bad_0.mp4,180
dataset_root/hmdb51/shake_hands/Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_6.mp4,192
dataset_root/hmdb51/ride_horse/Paula_sHorsebackRidingLesson!7_22_08_ride_horse_f_cm_np1_fr_med_4.mp4,203
dataset_root/hmdb51/fencing/The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_fr_med_0.mp4,177
dataset_root/hmdb51/shake_hands/The_Fugitive_6_shake_hands_u_nm_np2_ri_med_5.mp4,192
dataset_root/hmdb51/hug/American_History_X_hug_u_cm_np2_le_med_19.mp4,222
dataset_root/hmdb51/dive/GoalKeeper_Training_2_dive_f_cm_np1_le_bad_10.mp4,200
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_7.mp4,175
dataset_root/hmdb51/walk/prelinger_LetsBeGo1953_walk_f_cm_np1_ri_med_9.mp4,181
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_72.mp4,187
dataset_root/hmdb51/wave/MUSE_Wave_Goodbye_in_Wembley_wave_u_nm_np3_fr_med_0.mp4,210
dataset_root/hmdb51/walk/THE_PROTECTOR_walk_f_nm_np1_ri_med_60.mp4,181
dataset_root/hmdb51/laugh/Return_of_the_King_12_laugh_h_nm_np1_fr_goo_3.mp4,215
dataset_root/hmdb51/walk/AgentCodyBanks_walk_f_nm_np1_fr_med_17.mp4,181
dataset_root/hmdb51/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_5.mp4,220
dataset_root/hmdb51/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_fr_med_108.mp4,218
dataset_root/hmdb51/handstand/handstand_sandy_handstand_f_cm_np1_le_med_0.mp4,209
dataset_root/hmdb51/shoot_bow/ArcherShootsFOBArrowat100Yards_shoot_bow_u_nm_np1_fr_med_1.mp4,189
dataset_root/hmdb51/stand/SweeneyTodd_stand_f_nm_np1_fr_bad_11.mp4,208
dataset_root/hmdb51/turn/The_Fugitive_6_turn_u_cm_np1_le_goo_8.mp4,191
dataset_root/hmdb51/walk/A_Beautiful_Mind_2_walk_f_cm_np2_fr_med_9.mp4,181
